borrower_id,age,borrower_type,state,household_size,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,employment_type,months_at_current_job,num_income_sources,upi_transactions_per_month,upi_avg_transaction_amount,upi_months_active,mobile_wallet_used,utility_bills_paid,utility_bills_total,rent_paid_on_time_months,total_rental_months,same_number_since_year,avg_monthly_recharge_amount,recharge_frequency_per_month,ecomm_orders_per_month,ecomm_return_rate,prepaid_orders_ratio,survey_q1,survey_q2,survey_q3,survey_q4,survey_q5,survey_q6,survey_q7,survey_q8,loan_amount_requested,loan_purpose,loan_tenure_months,default_probability,defaulted,avg_income,income_std,income_growth,income_stability_score,utility_payment_rate,rent_reliability_rate,payment_reliability_score,mobile_years,digital_trust_score
B07488,36,gig,Tamil Nadu,2,54527.035,7043.07,2000.0,21170.45,40455.88,50262.93,self-employed,23,3,67.6,2841.71,24.0,0.0,6,17,0.0,0.0,2016.0,640.64,2.44,0.5,0.285,0.6626139209820514,5.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,406600.0,business,58,0.4271,0,29243.227499999997,22392.108275807295,-7.820166638439084,23.428054321954384,0.35294117647058826,0.35294117647058826,35.294117647058826,10.0,56.85132854098371
B07489,30,rural,Uttar Pradesh,4,8114.5,10866.1,19693.48,17100.21,13844.49,26230.92,self-employed,35,2,0.0,0.0,0.0,0.0,15,21,16.0,21.0,2020.0,409.98,1.15,0.0,0.0,0.5221343488601424,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,204100.0,education,22,0.4807,0,15974.949999999999,6522.338206594319,223.25984349004867,59.171464032160856,0.7142857142857143,0.7619047619047619,73.80952380952381,6.0,8.653846153846153
B07490,33,migrant,Karnataka,4,19459.06,15191.6,22486.45,20239.4,22866.28,23142.49,daily-wage,10,2,25.1,1338.82,0.0,0.0,9,17,6.0,11.0,2017.0,495.71,1.9,6.1,0.396,0.7799296168899365,2.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,426100.0,consumption,42,0.3551,0,20564.213333333337,3027.667647927471,18.929126072893553,85.27700720250841,0.5294117647058824,0.5454545454545454,53.74331550802138,9.0,23.171553516381103
B07491,31,gig,Tamil Nadu,2,20009.58,40908.37,35442.84,37046.84,27284.78,21346.14,salaried-gig,17,4,42.5,2346.28,21.0,1.0,4,15,16.0,18.0,2015.0,681.79,1.65,8.7,0.238,0.5357184731174123,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,344100.0,business,47,0.4025,0,30339.75833333333,8713.811878645112,6.6796004713742,71.27923109040877,0.26666666666666666,0.8888888888888888,57.77777777777777,11.0,61.060893905721485
B07492,55,rural,Odisha,6,9055.91,8240.36,13946.42,8825.54,6448.81,13857.08,daily-wage,16,2,0.0,729.68,8.0,0.0,2,14,1.0,8.0,2021.0,161.22,0.88,0.0,0.0,0.5221343488601424,2.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,269000.0,agriculture,18,0.5949,1,10062.353333333334,3111.4599428285537,53.01698007157757,69.07820825053629,0.14285714285714285,0.125,13.392857142857142,5.0,12.137529137529137
B07493,38,gig,Tamil Nadu,2,45509.8,32100.76,49516.31625,42881.96,28839.13,38192.84,self-employed,27,3,57.3,2575.82,23.0,0.0,10,16,14.0,15.0,2013.0,655.96,1.52,7.7,0.22,0.7294401226199534,4.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,167800.0,consumption,37,0.292,0,39506.801041666666,7974.875951094257,-16.077767865382853,79.81391623512269,0.625,0.9333333333333333,77.91666666666667,13.0,54.29089953227884
B07494,22,migrant,Tamil Nadu,2,13014.5,10260.0,12255.78,13580.18,14534.12,13378.33,daily-wage,3,1,29.9,797.42,7.0,0.0,5,13,4.0,23.0,2024.0,498.54,0.62,0.0,0.0,0.5221343488601424,2.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,142800.0,medical,8,0.5631,0,12837.151666666667,1465.3206322224046,2.795574167274962,88.5853133913865,0.38461538461538464,0.17391304347826086,27.926421404682277,2.0,14.124307813962986
B07495,25,gig,Maharashtra,2,35380.54,15547.44,16044.89,30537.49,24203.74,45637.06,daily-wage,13,3,29.5,1744.52,15.0,0.0,4,9,3.0,19.0,2021.0,517.2,2.21,8.2,0.276,0.4071643933955915,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,408000.0,business,27,0.5039,0,27891.86,11698.79858558989,28.98915618585809,58.056585019464855,0.4444444444444444,0.15789473684210525,30.116959064327485,5.0,30.803847131433336
B07496,35,gig,Telangana,4,34055.49,34114.96,36793.66,29248.89,19904.05,38439.57,daily-wage,19,4,62.5,2799.17,25.0,0.0,3,8,18.0,23.0,2017.0,465.33,1.88,10.9,0.301,0.3971712391085532,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,429900.0,business,49,0.3469,0,32092.77,6737.570896389886,12.873342888327263,79.00595400026272,0.375,0.782608695652174,57.88043478260869,9.0,52.4906879389638
B07497,39,rural,Odisha,4,6053.78,5434.81,11151.31,5962.66,5812.78,8692.87,seasonal,9,1,0.0,0.0,0.0,0.0,0,6,0.0,18.0,2023.0,223.86,0.52,0.1,0.485,0.0097385678614832,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,263700.0,agriculture,25,0.7731,1,7184.701666666668,2268.2686325690497,43.59408501795574,68.42918832534616,0.0,0.0,0.0,3.0,1.6153846153846154
B07498,33,gig,Tamil Nadu,4,21368.42,21716.79,15053.58,16178.84,19166.07,30910.84,daily-wage,20,4,28.0,2041.42,0.0,0.0,3,8,5.0,20.0,2017.0,632.34,1.47,5.5,0.389,0.7399280581102751,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,351900.0,business,23,0.4783,0,20732.423333333336,5664.123601718687,44.65664752003191,72.67987677729897,0.375,0.25,31.25,9.0,22.32851817334576
B07499,23,migrant,Karnataka,4,22290.96,24005.26,24320.91,24685.32,23735.01,27331.28,self-employed,7,3,62.0,1981.65,19.0,0.0,11,20,0.0,0.0,2020.0,705.68,2.06,3.7,0.187,0.4341793579300314,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,118800.0,education,56,0.242,0,24394.789999999997,1656.863506363756,22.611498114033672,93.20812556138522,0.55,0.55,55.00000000000001,6.0,43.88236150305116
B07500,34,gig,Maharashtra,4,20206.71,20641.43,28672.12,13968.23,30271.9,27874.59,self-employed,13,2,50.2,1526.54,16.0,0.0,10,20,3.0,16.0,2018.0,421.37,1.26,3.4,0.308,0.3688937597483676,2.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,42600.0,education,31,0.4164,0,23605.829999999998,6349.033208938194,37.94719674801094,73.10396114460625,0.5,0.1875,34.375,8.0,38.31047300012817
B07501,22,migrant,Tamil Nadu,3,19792.54,15012.66,21811.04,21524.89,18187.31,22168.32,daily-wage,6,3,0.0,1973.21,12.0,0.0,5,14,5.0,9.0,2023.0,531.13,1.63,5.2,0.455,0.2886218228283355,4.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,58600.0,consumption,51,0.2728,0,19749.460000000003,2761.615115464137,12.003411386310189,86.0167563292154,0.35714285714285715,0.5555555555555556,45.63492063492064,3.0,14.975524475524477
B07502,32,migrant,Gujarat,4,21230.42,24437.64,34872.0,30338.9,34838.83,27667.04,salaried-gig,9,3,75.4,2701.23,0.0,0.0,9,18,6.0,6.0,2013.0,630.24,2.45,6.7,0.252,0.7501256996285203,4.0,4.0,1.0,4.0,4.0,3.0,3.0,5.0,161200.0,business,59,0.3323,0,28897.471666666665,5536.428183074055,30.317911751157077,80.84113293046207,0.5,1.0,75.0,13.0,45.504158004158
B07503,27,gig,Karnataka,5,36787.09,14674.55,20679.81,31789.9,21921.43,37119.98,salaried-gig,16,3,39.7,1712.06,19.0,0.0,12,20,0.0,0.0,2019.0,515.08,1.85,6.8,0.291,0.6914993741725854,3.0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,307600.0,medical,27,0.3972,0,27162.126666666667,9366.322118374248,0.9049098474492185,65.51697798439108,0.6,0.6,60.0,7.0,38.37827518862002
B07504,35,gig,Karnataka,4,41126.23,18231.11,12316.6,11655.98,26772.09,39885.8,salaried-gig,16,2,19.9,1671.6,12.0,0.0,14,21,6.0,17.0,2019.0,397.42,1.36,9.0,0.33,0.5544218131701057,2.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,164100.0,consumption,14,0.4135,0,24997.968333333334,13187.357513978937,-3.0161529515348238,47.24628282533519,0.6666666666666666,0.35294117647058826,50.98039215686274,7.0,25.654748792679833
B07505,26,gig,Karnataka,4,24819.36,30165.26,19895.25,19741.91,19766.74,25024.53,salaried-gig,17,4,58.3,2150.53,6.0,1.0,3,17,0.0,0.0,2021.0,548.08,1.67,9.4,0.312,0.7491252157620418,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,271300.0,business,35,0.4248,0,23235.50833333333,4221.979431164565,0.8266530643819915,81.82962313285063,0.17647058823529413,0.17647058823529413,17.647058823529413,5.0,44.96093235748408
B07506,36,gig,Tamil Nadu,3,41501.73,29911.53,38304.8,19936.26,27129.95,28017.77,salaried-gig,18,3,51.9,1991.43,14.0,0.0,4,15,15.0,22.0,2020.0,619.6,1.79,3.4,0.242,0.8435742874664893,3.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,287900.0,business,15,0.3808,0,30800.34,7885.040822255775,-32.490115472294775,74.39950071247338,0.26666666666666666,0.6818181818181818,47.42424242424242,6.0,36.232162835611106
B07507,30,gig,Delhi,4,22995.02,34147.8,32873.22,24003.27,16857.45,33670.69,salaried-gig,13,2,39.6,1490.12,5.0,1.0,3,14,3.0,18.0,2020.0,654.29,1.92,2.4,0.381,0.2305346098673954,2.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,338100.0,business,9,0.489,0,27424.575,7167.898652974245,46.426008761897144,73.86322795166654,0.21428571428571427,0.16666666666666666,19.047619047619047,6.0,41.4750248198524
B07508,31,gig,Karnataka,2,23508.56,15118.66,28041.4,27233.43,32811.64,24862.95,self-employed,22,3,21.0,1719.37,16.0,0.0,3,23,6.0,17.0,2017.0,660.33,1.78,10.3,0.295,0.4984674482487612,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,314100.0,consumption,44,0.4253,0,25262.77333333333,5911.510809225224,5.761263131387032,76.59991351216695,0.13043478260869565,0.35294117647058826,24.168797953964194,9.0,33.68490844352913
B07509,33,gig,Tamil Nadu,5,31607.92,40395.56,49516.31625,50484.99,13127.12,47434.84,salaried-gig,22,3,79.3,2949.23,18.0,0.0,4,12,10.0,12.0,2012.0,515.04,2.52,11.9,0.27,0.8274905810871789,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,263500.0,consumption,40,0.2994,0,38761.124375,14417.339651577882,50.07264002186793,62.80464025734835,0.3333333333333333,0.8333333333333334,58.333333333333336,14.0,62.03861469378711
B07510,39,rural,Rajasthan,7,10455.67,9104.96,17625.95,10387.74,10170.58,17884.87,self-employed,23,2,55.5,1385.04,19.0,0.0,2,17,3.0,19.0,2018.0,159.19,1.34,0.0,0.0,0.5221343488601424,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,434100.0,medical,53,0.5799,0,12604.961666666668,4019.9380145739397,71.05427007547101,68.10828845910329,0.11764705882352941,0.15789473684210525,13.777089783281731,8.0,42.37271923478821
B07511,33,rural,Madhya Pradesh,5,9844.85,14310.5,17833.71,11039.43,8844.3,16981.4,self-employed,32,1,0.0,0.0,0.0,0.0,14,18,0.0,0.0,2017.0,436.81,1.48,2.8,0.244,0.4107708049361519,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,197300.0,agriculture,42,0.5633,0,13142.365,3791.5893910641225,72.49018522374644,71.14986997344752,0.7777777777777778,0.7777777777777778,77.77777777777779,9.0,14.53846153846154
B07512,52,rural,Rajasthan,7,12977.67,11707.02,16412.11,10013.18,10716.51,19012.23,seasonal,34,2,33.2,1151.75,25.0,0.0,15,23,9.0,17.0,2017.0,305.47,1.56,0.0,0.0,0.5221343488601424,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,482400.0,agriculture,38,0.4171,0,13473.12,3528.570963446817,46.49956425151818,73.81029068659066,0.6521739130434783,0.5294117647058824,59.07928388746804,9.0,43.067933619657765
B07513,32,rural,Bihar,6,9219.3,9155.83,17297.93,9564.92,9481.87,17386.68,daily-wage,27,3,44.8,1737.5,22.0,0.0,4,11,3.0,13.0,2019.0,222.37,1.77,0.0,0.0,0.5221343488601424,3.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,176200.0,agriculture,30,0.4706,0,12017.755,4127.3400889519635,88.59002310370637,65.6563136047293,0.36363636363636365,0.23076923076923078,29.72027972027972,7.0,41.76921882094296
B07514,32,migrant,Karnataka,4,13880.76,17741.54,20326.4,14423.43,20490.92,19124.99,self-employed,9,2,0.0,1607.59,4.0,0.0,12,24,1.0,21.0,2021.0,629.92,0.87,0.0,0.0,0.5221343488601424,2.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,367200.0,consumption,14,0.6598,1,17664.673333333336,2899.4672193468004,37.78056821096252,83.58606941303867,0.5,0.047619047619047616,27.380952380952383,5.0,9.06876456876457
B07515,23,gig,Karnataka,5,16448.61,17706.54,23918.19,19426.25,6713.37,9924.12,salaried-gig,4,2,0.0,1132.34,1.0,0.0,1,12,4.0,17.0,2024.0,419.2,1.14,2.3,0.414,0.3830817144287215,2.0,2.0,5.0,1.0,3.0,1.0,5.0,2.0,406900.0,consumption,45,0.6485,1,15689.51333333333,6326.608164767806,-39.665904900170894,59.67619880645667,0.08333333333333333,0.23529411764705882,15.931372549019606,2.0,3.2191142191142186
B07516,28,gig,Maharashtra,4,20697.46,23701.7,37567.76,35285.99,9316.43,29215.62,salaried-gig,22,3,48.8,2122.52,17.0,1.0,4,8,5.0,8.0,2018.0,519.01,1.68,13.3,0.244,0.7608532732244264,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,247900.0,education,43,0.3169,0,25964.16,10412.644312901502,41.15558140950629,59.89608632475881,0.5,0.625,56.25,8.0,55.29200746442126
B07517,25,gig,Telangana,5,28831.42,39330.52,38254.24,15379.76,45205.61,7418.5,salaried-gig,17,4,53.1,2292.62,25.0,0.0,5,11,0.0,0.0,2020.0,555.1,1.57,12.0,0.216,0.5898052553196991,4.0,2.0,2.0,5.0,4.0,4.0,3.0,3.0,100100.0,consumption,25,0.3282,0,29070.00833333333,14874.498237209102,-74.26939082431598,48.83215007491707,0.45454545454545453,0.45454545454545453,45.45454545454545,6.0,44.05485024450541
B07518,40,gig,Karnataka,3,19032.07,29656.78,30243.13,19702.79,16972.68,23968.42,daily-wage,8,3,31.7,1728.84,2.0,0.0,4,19,0.0,0.0,2020.0,372.89,1.03,4.0,0.378,0.1105903483937496,2.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,114400.0,business,11,0.5053,0,23262.645,5661.170263063106,25.937010530120997,75.66411616966555,0.21052631578947367,0.21052631578947367,21.052631578947366,6.0,18.570460139425656
B07519,52,rural,Rajasthan,5,8015.41,11412.81,15003.93,9874.02,7389.27,19590.87,seasonal,26,2,0.0,0.0,0.0,0.0,8,16,6.0,13.0,2022.0,241.74,1.41,5.9,0.39,0.122229505856903,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,358100.0,consumption,22,0.6579,1,11881.051666666666,4659.621920784632,144.41507047050618,60.781065081489295,0.5,0.46153846153846156,48.07692307692308,4.0,6.576923076923077
B07520,30,gig,Karnataka,2,52872.88,33177.14,49516.31625,49753.84,29687.64,25638.9,daily-wage,26,3,79.4,3035.25,29.0,1.0,20,23,8.0,10.0,2015.0,533.75,2.36,9.3,0.271,0.8738865730412273,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,23800.0,consumption,13,0.0417,0,40107.78604166666,11920.372332981424,-51.5084103608504,70.27915646952503,0.8695652173913043,0.8,83.47826086956522,11.0,80.16913778982746
B07521,23,migrant,Tamil Nadu,4,22570.67,26244.23,22225.05,18640.87,20873.06,23334.44,daily-wage,8,2,42.3,1566.98,15.0,1.0,4,19,9.0,16.0,2019.0,447.77,1.56,3.7,0.346,0.2426674009782607,3.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,402700.0,education,57,0.369,0,22314.719999999998,2534.955076840613,3.3839048641444873,88.63998707202863,0.21052631578947367,0.5625,38.651315789473685,7.0,49.95952137331447
B07522,22,gig,Tamil Nadu,3,24198.42,36282.61,33332.21,22788.52,24614.23,26268.49,daily-wage,19,3,70.1,2782.78,16.0,1.0,7,18,4.0,19.0,2022.0,404.73,1.43,6.7,0.285,0.2269898162843792,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,169900.0,business,41,0.3029,0,27914.079999999998,5532.8635999381,8.554566785765367,80.17895055134147,0.3888888888888889,0.21052631578947367,29.970760233918124,4.0,53.3743127018989
B07523,48,rural,Madhya Pradesh,6,10782.03,9032.59,14883.61,11241.25,11156.76,17792.55,daily-wage,18,2,86.5,1705.82,11.0,0.0,7,18,3.0,6.0,2019.0,308.99,1.14,10.9,0.361,0.8761996675548428,3.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,70800.0,medical,55,0.3829,0,12481.465000000002,3226.56842934874,65.02040895823883,74.1491208816534,0.3888888888888889,0.5,44.44444444444444,7.0,42.671708844122634
B07524,22,gig,Tamil Nadu,2,27935.6,23289.88,25580.7,18948.97,9155.42,20793.83,daily-wage,14,2,26.5,1216.49,19.0,1.0,7,15,6.0,10.0,2022.0,360.75,1.45,0.2,0.42,0.4477920397346282,1.0,2.0,5.0,3.0,3.0,4.0,3.0,2.0,373300.0,consumption,12,0.5051,0,20950.733333333334,6616.005630951856,-25.56512120734832,68.42112624083872,0.4666666666666667,0.6,53.333333333333336,4.0,43.53384189591086
B07525,49,rural,Bihar,5,14404.51,13513.12,28673.77,13055.15,14018.4,23928.21,self-employed,41,2,57.3,1671.03,17.0,1.0,5,8,0.0,0.0,2016.0,324.04,1.96,8.4,0.246,0.7387508922640645,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,159800.0,education,6,0.2911,0,17932.193333333333,6669.479348640842,66.11609836086059,62.807230411445246,0.625,0.625,62.5,10.0,61.82236806374737
B07526,39,gig,Maharashtra,4,36508.68,17847.8,5614.07,18522.92,18260.51,18019.09,daily-wage,13,2,13.5,1264.44,5.0,0.0,1,11,6.0,14.0,2021.0,504.51,1.32,5.0,0.366,0.6177427455841759,3.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,148900.0,business,26,0.7116,1,19128.844999999998,9886.370326441853,-50.644367312102226,48.31695104204224,0.09090909090909091,0.42857142857142855,25.97402597402597,5.0,15.331573676401263
B07527,28,rural,Odisha,5,12150.2,13195.54,24683.86,13589.1,12440.8,22899.13,self-employed,34,3,0.0,0.0,0.0,0.0,5,15,0.0,0.0,2017.0,243.89,1.55,0.0,0.0,0.5221343488601424,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,318400.0,medical,13,0.7338,1,16493.105,5704.643781901724,88.46710342216588,65.41194770844105,0.3333333333333333,0.3333333333333333,33.33333333333333,9.0,14.80769230769231
B07528,48,rural,Uttar Pradesh,6,11891.78,7247.5,11607.4,11811.76,11406.44,21661.66,daily-wage,25,2,0.0,0.0,0.0,0.0,5,7,4.0,22.0,2017.0,280.98,1.61,0.0,0.0,0.5221343488601424,3.0,3.0,3.0,1.0,2.0,2.0,5.0,3.0,269300.0,business,26,0.5607,0,12604.423333333334,4781.120347992368,82.15658210965893,62.06791678165601,0.7142857142857143,0.18181818181818182,44.8051948051948,9.0,15.03846153846154
B07529,24,gig,Maharashtra,3,17681.76,51799.71,16720.75,32224.05,44605.98,38576.78,salaried-gig,21,4,58.0,1959.11,14.0,1.0,19,23,5.0,9.0,2019.0,580.48,2.12,11.1,0.2,0.5321514662684088,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,367600.0,medical,59,0.3541,0,33601.505,14264.095127875094,118.17273846042478,57.54923736935267,0.8260869565217391,0.5555555555555556,69.08212560386472,7.0,55.745353745353746
B07530,22,gig,Telangana,4,13756.45,28468.07,22672.5,21225.21,36249.67,21887.8,daily-wage,13,3,35.9,1484.58,11.0,1.0,6,12,3.0,16.0,2019.0,445.51,0.5,9.2,0.414,0.4424248042913788,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,237900.0,medical,54,0.4091,0,24043.283333333336,7600.792658515732,59.10936324415091,68.38704367810664,0.5,0.1875,34.375,7.0,41.06291968360934
B07531,23,migrant,Tamil Nadu,2,27884.46,16594.94,29197.35,26681.53,17694.56,30294.08,salaried-gig,5,3,50.7,2472.99,14.0,1.0,17,21,3.0,8.0,2022.0,527.4,2.21,10.9,0.238,0.1610299190128754,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,263900.0,education,31,0.3527,0,24724.486666666664,6005.859211096001,8.641444015770801,75.70886185801767,0.8095238095238095,0.375,59.226190476190474,4.0,49.43511645235783
B07532,55,rural,Madhya Pradesh,5,12531.73,14606.13,22999.38,13815.36,14064.37,27490.66,self-employed,39,2,60.0,2695.54,19.0,0.0,12,15,13.0,15.0,2017.0,365.03,2.12,0.0,0.0,0.5221343488601424,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,152100.0,agriculture,6,0.4382,0,17584.605,6139.248087187062,119.36843516417926,65.08736996260613,0.8,0.8666666666666667,83.33333333333334,9.0,48.169335479680306
B07533,30,migrant,Delhi,1,17768.01,23661.41,24442.01,24037.97,26816.42,28047.66,daily-wage,1,3,0.0,902.52,20.0,0.0,10,13,7.0,13.0,2020.0,416.15,2.01,7.4,0.265,0.5886482505906661,3.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,374500.0,consumption,31,0.367,0,24128.91333333333,3559.921861955213,57.854818857035774,85.24624042211924,0.7692307692307693,0.5384615384615384,65.38461538461539,6.0,27.113053613053612
B07534,34,migrant,Delhi,3,22455.73,28416.54,20702.68,28845.46,22987.62,27633.82,daily-wage,8,3,26.2,2190.18,17.0,0.0,9,17,7.0,17.0,2016.0,486.7,1.59,5.4,0.265,0.7306725782277139,2.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,69300.0,agriculture,42,0.3755,0,25173.641666666666,3527.2184419137793,23.059103400334795,85.98844581718068,0.5294117647058824,0.4117647058823529,47.05882352941176,10.0,36.70404416956141
B07535,39,rural,Madhya Pradesh,4,16290.65,17235.69,23266.61,11503.12,13572.93,25503.54,seasonal,42,3,68.6,2398.87,22.0,0.0,8,21,4.0,7.0,2016.0,349.48,1.86,13.3,0.232,0.1671610466106211,3.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,43200.0,consumption,19,0.4688,0,17895.423333333336,5464.231354295558,56.55323759334343,69.46576086793388,0.38095238095238093,0.5714285714285714,47.61904761904761,10.0,53.384997729825315
B07536,40,rural,Uttar Pradesh,6,7659.48,11105.79,15013.19,8308.58,10334.27,16650.17,self-employed,21,1,0.0,0.0,0.0,0.0,4,12,1.0,13.0,2021.0,247.16,0.97,0.0,0.0,0.5221343488601424,1.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,287300.0,agriculture,47,0.5642,0,11511.913333333332,3614.2768815831837,117.37990046321683,68.60402978262648,0.3333333333333333,0.07692307692307693,20.51282051282051,5.0,6.423076923076923
B07537,31,rural,Madhya Pradesh,7,8780.23,8467.34,19240.8,7535.53,8517.6,18184.82,self-employed,16,1,0.0,0.0,0.0,0.0,2,6,2.0,23.0,2021.0,249.74,1.49,0.0,0.0,0.5221343488601424,3.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,436600.0,agriculture,39,0.5879,0,11787.72,5391.02984505558,107.11097545280705,54.265711731737944,0.3333333333333333,0.08695652173913043,21.014492753623188,5.0,8.423076923076923
B07538,41,rural,Rajasthan,5,11208.23,16787.23,24127.34,14278.35,18470.62,24390.38,daily-wage,45,4,0.0,0.0,0.0,0.0,14,18,4.0,6.0,2014.0,210.88,2.28,0.0,0.0,0.5221343488601424,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,384300.0,education,15,0.6174,1,18210.358333333334,5287.4731386983585,117.61134452094579,70.9644750426473,0.7777777777777778,0.6666666666666666,72.22222222222221,12.0,22.230769230769234
B07539,46,rural,Uttar Pradesh,7,9928.52,9910.03,16841.32,8637.27,10539.83,18291.62,seasonal,29,3,0.0,0.0,0.0,0.0,4,23,4.0,23.0,2019.0,208.3,1.73,0.0,0.0,0.5221343488601424,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,257000.0,agriculture,33,0.7468,1,12358.098333333333,4107.371630176245,84.23309818583232,66.76372432563117,0.17391304347826086,0.17391304347826086,17.391304347826086,7.0,12.423076923076923
B07540,32,migrant,Gujarat,2,26079.02,26795.6,27930.98,23324.76,27015.46,29641.34,daily-wage,10,3,45.8,2406.71,19.0,0.0,5,13,11.0,14.0,2017.0,521.98,1.82,4.3,0.33,0.1915943960279001,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,16400.0,education,57,0.1865,0,26797.859999999997,2097.4197895509624,13.659715740852224,92.17318177813092,0.38461538461538464,0.7857142857142857,58.51648351648352,9.0,43.0453122522088
B07541,26,gig,Delhi,5,23704.13,7955.83,29851.14,36906.43,42852.33,33925.33,daily-wage,25,3,34.0,1986.16,18.0,0.0,3,7,0.0,0.0,2019.0,481.63,2.19,9.8,0.213,0.8308777623158281,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,83900.0,education,37,0.2196,0,29199.198333333334,12247.834476935777,43.11991201533235,58.05420978645894,0.42857142857142855,0.42857142857142855,42.857142857142854,7.0,37.33472911059118
B07542,26,gig,Delhi,4,22369.96,22320.62,41915.37,3189.48,24419.92,41633.7,self-employed,27,4,71.1,3342.78,29.0,0.0,17,17,7.0,9.0,2017.0,670.21,2.53,10.3,0.208,0.5796699216775026,4.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,425400.0,medical,23,0.1598,0,25974.841666666664,14472.313452515345,86.11432474622217,44.283342943000235,1.0,0.7777777777777778,88.88888888888889,9.0,60.425464408223036
B07543,23,gig,Delhi,4,28246.22,32891.53,44687.45,34349.8,44121.24,50660.63,salaried-gig,27,3,76.3,2908.88,23.0,0.0,9,10,8.0,10.0,2019.0,646.36,3.0,12.4,0.239,0.8040452680821604,4.0,3.0,2.0,5.0,4.0,5.0,2.0,4.0,310000.0,business,58,0.3592,0,39159.47833333333,8590.383328740147,79.35366218913538,78.06308026982106,0.9,0.8,85.00000000000001,7.0,56.064646754301926
B07544,40,gig,Delhi,3,19639.38,24440.9,19404.97,24182.22,20458.54,16773.39,salaried-gig,16,3,20.7,1575.19,7.0,0.0,11,24,5.0,10.0,2020.0,509.25,1.6,8.8,0.314,0.4246538449484099,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,128400.0,consumption,54,0.3568,0,20816.56666666667,2977.154638937432,-14.593077785551282,85.69814760229065,0.4583333333333333,0.5,47.916666666666664,6.0,21.4751573372263
B07545,36,rural,Madhya Pradesh,7,11675.77,10731.14,12687.13,10041.28,12330.83,20938.9,self-employed,25,3,0.0,0.0,0.0,0.0,2,17,2.0,7.0,2019.0,265.3,1.01,4.1,0.332,0.3002007131897529,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,282200.0,agriculture,30,0.6217,1,13067.508333333333,3979.944721130769,79.33635212067385,69.54320120096268,0.11764705882352941,0.2857142857142857,20.168067226890756,7.0,9.653846153846155
